ENTRY,PERIOD,DOCNO,DATE,STOCKNO,QTY,REF,ORDERNO,ACCNO,RETAIL,COST,DISC,REP,USER,LOCATION,EXCODE,FRETAIL,FCOST
I,1,000386,2023-11-16,JT-CB60,20.0,,000367,SN0200,26.35,31.0,0.0,001,ESTHER,00,00,26.35,0.0
I,1,000386,2023-11-16,LD-GLB60-1,70.0,,000367,SN0200,51.0,60.0,0.0,001,ESTHER,00,00,51.0,0.0
I,1,000386,2023-11-16,CS-135025,500.0,,000367,SN0200,57.8,68.0,0.0,001,ESTHER,00,00,57.8,0.0
I,1,000387,2023-11-16,ZJ-F03-BZ,50.0,,000384,FP0200,11.96,13.0,0.0,001,ESTHER,00,00,11.96,0.0
I,1,000387,2023-11-16,ZJ-F03-GD,50.0,,000384,FP0200,11.96,13.0,0.0,001,ESTHER,00,00,11.96,0.0
I,1,000387,2023-11-16,ZJ-F03-SV,50.0,,000384,FP0200,11.96,13.0,0.0,001,ESTHER,00,00,11.96,0.0
I,1,000387,2023-11-16,ZJ-27-A,2.0,,000384,FP0200,57.04,62.0,0.0,001,ESTHER,00,00,57.04,0.0
I,1,000387,2023-11-16,ZJ-27-C,2.0,,000384,FP0200,42.32,46.0,0.0,001,ESTHER,00,00,42.32,0.0
I,1,000387,2023-11-16,JL-A1,6.0,,000384,FP0200,14.72,16.0,0.0,001,ESTHER,00,00,14.72,0.0
I,1,000388,2023-11-16,CS-K05-M,15.0,,000381,HD0100,276.0,300.0,0.0,003,BIANCA P,00,00,276.0,0.0
I,1,000388,2023-11-16,CS-K05-S,5.0,,000381,HD0100,220.8,240.0,0.0,003,BIANCA P,00,00,220.8,0.0
N,1,000217,2023-11-16,CS-50-M,-14.0,,QTY,,0.0,162.0,0.0,,ESTHER,00,00,0.0,0.0
I,1,000389,2023-11-16,LD-T082-150,11.0,,000388,MSB010,191.9,202.0,0.0,001,ESTHER,00,00,191.9,0.0
I,1,000389,2023-11-16,CS-50-M,14.0,,000388,MSB010,160.55,162.0,0.0,001,ESTHER,00,00,160.55,0.0
I,1,000389,2023-11-16,CS-BB12-M,1.0,,000388,MSB010,256.5,270.0,0.0,001,ESTHER,00,00,256.5,0.0
I,1,000390,2023-11-17,ZJ-CLR-2GD,7.0,TAO,000376,TDG020,17.85,21.0,0.0,003,BIANCA P,00,00,17.85,0.0
I,1,000390,2023-11-17,ZJ-CLR-2SV,17.0,TAO,000376,TDG020,17.85,21.0,0.0,003,BIANCA P,00,00,17.85,0.0
I,1,000390,2023-11-17,ZJ-CLR-2BZ,7.0,TAO,000376,TDG020,17.85,21.0,0.0,003,BIANCA P,00,00,17.85,0.0
I,1,000391,2023-11-17,CS-HEX01-M,1.0,THUSANO,000377,TDG020,134.3,158.0,0.0,003,BIANCA P,00,00,134.3,0.0
I,1,000391,2023-11-17,CS-HEX01-S,1.0,THUSANO,000377,TDG020,110.5,130.0,0.0,003,BIANCA P,00,00,110.5,0.0
I,1,000391,2023-11-17,CS-A70,7.0,THUSANO,000377,TDG020,293.25,345.0,0.0,003,BIANCA P,00,00,293.25,0.0
I,1,000391,2023-11-17,CS-026Y-L,1.0,THUSANO,000377,TDG020,222.7,262.0,0.0,003,BIANCA P,00,00,222.7,0.0
I,1,000392,2023-11-17,LD-T029-L,1.0,APOLLO TYRES,000380,TDG020,350.2,412.0,0.0,003,BIANCA P,00,00,350.2,0.0
I,1,000392,2023-11-17,KK-ENB80,1.0,APOLLO TYRES,000380,TDG020,107.1,126.0,0.0,003,BIANCA P,00,00,107.1,0.0
I,1,000393,2023-11-17,CS-195A-L,38.0,,000371,CTR010,270.0,270.0,0.0,003,BIANCA P,00,00,270.0,0.0
I,1,000393,2023-11-17,LD-L40,38.0,,000371,CTR010,26.0,26.0,0.0,003,BIANCA P,00,00,26.0,0.0
I,1,000393,2023-11-17,KK-CB80,6.0,,000371,CTR010,99.0,99.0,0.0,003,BIANCA P,00,00,99.0,0.0
I,1,000393,2023-11-17,LD-GT03-M,26.0,,000371,CTR010,188.0,188.0,0.0,003,BIANCA P,00,00,188.0,0.0
I,1,000394,2023-11-17,CS-08B-M,1.0,,000391,IT0100,181.8,202.0,0.0,003,BIANCA P,00,00,181.8,0.0
I,1,000395,2023-11-17,CS-55-S,1.0,,000392,CTR010,131.0,131.0,0.0,003,BIANCA P,00,00,131.0,0.0
I,1,000395,2023-11-17,JT-D60Y,2.0,,000392,CTR010,23.0,23.0,0.0,003,BIANCA P,00,00,23.0,0.0
I,1,000396,2023-11-17,JL-W03-GD,50.0,,000393,TG0100,9.88,10.4,0.0,001,ESTHER,00,00,9.88,0.0
I,1,000396,2023-11-17,JL-W03-SV,50.0,,000393,TG0100,9.88,10.4,0.0,001,ESTHER,00,00,9.88,0.0
I,1,000396,2023-11-17,JL-W02-BZ,50.0,,000393,TG0100,9.5,10.0,0.0,001,ESTHER,00,00,9.5,0.0
I,1,000396,2023-11-17,CS-55-L,1.0,,000393,TG0100,181.45,191.0,0.0,001,ESTHER,00,00,181.45,0.0
I,1,000396,2023-11-17,CS-55-M,1.0,,000393,TG0100,160.55,169.0,0.0,001,ESTHER,00,00,160.55,0.0
I,1,000396,2023-11-17,CS-55-S,1.0,,000393,TG0100,124.45,131.0,0.0,001,ESTHER,00,00,124.45,0.0
I,1,000397,2023-11-17,CS-C1-L,8.0,,000385,PA0400,240.3,267.0,0.0,003,BIANCA P,00,00,240.3,0.0
I,1,000397,2023-11-17,CS-A4-P,17.0,,000385,PA0400,245.7,273.0,0.0,003,BIANCA P,00,00,245.7,0.0
G,1,000001,2023-11-17,CS-026Y-L,-64.0,UNP230903,000001,KWC000,0.0,262.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-184-L,-120.0,UNP230903,000001,KWC000,0.0,412.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-184-M,-60.0,UNP230903,000001,KWC000,0.0,345.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-184-S,-120.0,UNP230903,000001,KWC000,0.0,315.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-2HB-L,-80.0,UNP230903,000001,KWC000,0.0,203.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-2HB-M,-84.0,UNP230903,000001,KWC000,0.0,173.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-2HB-XL,-40.0,UNP230903,000001,KWC000,0.0,233.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-44-L,-120.0,UNP230903,000001,KWC000,0.0,172.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-44-S,-120.0,UNP230903,000001,KWC000,0.0,112.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-45-L,-96.0,UNP230903,000001,KWC000,0.0,172.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-45-M,-96.0,UNP230903,000001,KWC000,0.0,150.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-50-L,-120.0,UNP230903,000001,KWC000,0.0,191.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-50-M,-46.0,UNP230903,000001,KWC000,0.0,169.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-50-S,-60.0,UNP230903,000001,KWC000,0.0,131.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-59-1L,-50.0,UNP230903,000001,KWC000,0.0,217.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-59-1M,-48.0,UNP230903,000001,KWC000,0.0,187.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-59-1S,-48.0,UNP230903,000001,KWC000,0.0,150.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-A7-L,-120.0,UNP230903,000001,KWC000,0.0,270.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-A70,-90.0,UNP230903,000001,KWC000,0.0,345.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-A70B,-120.0,UNP230903,000001,KWC000,0.0,345.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-BB12-L,-120.0,UNP230903,000001,KWC000,0.0,315.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-CR4-S,-72.0,UNP230903,000001,KWC000,0.0,338.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-D100,-108.0,UNP230903,000001,KWC000,0.0,76.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-GR05-B,-80.0,UNP230903,000001,KWC000,0.0,435.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-H-15,-72.0,UNP230903,000001,KWC000,0.0,187.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-H-20,-120.0,UNP230903,000001,KWC000,0.0,187.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-H280-L,-60.0,UNP230903,000001,KWC000,0.0,450.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-H280-M,-180.0,UNP230903,000001,KWC000,0.0,360.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-J-13B,-120.0,UNP230903,000001,KWC000,0.0,97.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-J-7B,-120.0,UNP230903,000001,KWC000,0.0,97.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-J-8,-120.0,UNP230903,000001,KWC000,0.0,97.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-K05-L,-80.0,UNP230903,000001,KWC000,0.0,382.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-K05-M,-72.0,UNP230903,000001,KWC000,0.0,300.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-KH202,-240.0,UNP230903,000001,KWC000,0.0,94.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-KH205,-800.0,UNP230903,000001,KWC000,0.0,94.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-MAP-M,-60.0,UNP230903,000001,KWC000,0.0,337.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PP102-L,-72.0,UNP230903,000001,KWC000,0.0,315.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PP102-M,-72.0,UNP230903,000001,KWC000,0.0,270.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PP102-S,-72.0,UNP230903,000001,KWC000,0.0,232.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PP102R-M,-60.0,UNP230903,000001,KWC000,0.0,270.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PP102R-S,-96.0,UNP230903,000001,KWC000,0.0,232.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-PRI-03,-60.0,UNP230903,000001,KWC000,0.0,285.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,CS-QQ-3R,-48.0,UNP230903,000001,KWC000,0.0,210.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-067-L,-100.0,UNP230903,000001,KWC000,0.0,450.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-067-M,-100.0,UNP230903,000001,KWC000,0.0,412.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-54-120,-120.0,UNP230903,000001,KWC000,0.0,230.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-54-140,-72.0,UNP230903,000001,KWC000,0.0,255.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-54-160,-60.0,UNP230903,000001,KWC000,0.0,292.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-90-M,-120.0,UNP230903,000001,KWC000,0.0,435.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT00-M,-100.0,UNP230903,000001,KWC000,0.0,173.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT00-S,-100.0,UNP230903,000001,KWC000,0.0,144.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT01-M,-100.0,UNP230903,000001,KWC000,0.0,144.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT01-S,-100.0,UNP230903,000001,KWC000,0.0,130.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT03-L,-100.0,UNP230903,000001,KWC000,0.0,225.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT03-M,-100.0,UNP230903,000001,KWC000,0.0,188.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT03-S,-100.0,UNP230903,000001,KWC000,0.0,150.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT08-L,-100.0,UNP230903,000001,KWC000,0.0,194.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-GT08-S,-100.0,UNP230903,000001,KWC000,0.0,137.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-T082-120,-200.0,UNP230903,000001,KWC000,0.0,157.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-T082-150,-200.0,UNP230903,000001,KWC000,0.0,202.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,LD-T083,-100.0,UNP230903,000001,KWC000,0.0,262.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-137B-A,-120.0,UNP230903,000001,KWC000,0.0,96.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-137B-B,-120.0,UNP230903,000001,KWC000,0.0,92.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-137B-C,-144.0,UNP230903,000001,KWC000,0.0,80.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-1509B,-60.0,UNP230903,000001,KWC000,0.0,256.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-1509C,-50.0,UNP230903,000001,KWC000,0.0,224.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-1509D,-60.0,UNP230903,000001,KWC000,0.0,200.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-2068-A,-72.0,UNP230903,000001,KWC000,0.0,352.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-2068-B,-75.0,UNP230903,000001,KWC000,0.0,320.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-2068-C,-80.0,UNP230903,000001,KWC000,0.0,288.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-3083A,-105.0,UNP230903,000001,KWC000,0.0,328.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-3083B,-80.0,UNP230903,000001,KWC000,0.0,288.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-3083C,-120.0,UNP230903,000001,KWC000,0.0,248.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-4066B,-60.0,UNP230903,000001,KWC000,0.0,256.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-4066C,-50.0,UNP230903,000001,KWC000,0.0,224.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-4066D,-30.0,UNP230903,000001,KWC000,0.0,200.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-677B-A,-72.0,UNP230903,000001,KWC000,0.0,144.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-677B-B,-72.0,UNP230903,000001,KWC000,0.0,128.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-677B-C,-72.0,UNP230903,000001,KWC000,0.0,117.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-788D,-120.0,UNP230903,000001,KWC000,0.0,168.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-DP22,-216.0,UNP230903,000001,KWC000,0.0,46.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-DP23,-216.0,UNP230903,000001,KWC000,0.0,46.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-DS6750-A,-72.0,UNP230903,000001,KWC000,0.0,200.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-DS6750-B,-72.0,UNP230903,000001,KWC000,0.0,176.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-DS6750-C,-72.0,UNP230903,000001,KWC000,0.0,152.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-L01-GD,-2000.0,UNP230903,000001,KWC000,0.0,10.5,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-L01-SV,-1000.0,UNP230903,000001,KWC000,0.0,10.5,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-QS061-BB,-144.0,UNP230903,000001,KWC000,0.0,100.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-QS061-BC,-144.0,UNP230903,000001,KWC000,0.0,88.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-SF01-BZ,-500.0,UNP230903,000001,KWC000,0.0,10.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-SF01-GD,-2000.0,UNP230903,000001,KWC000,0.0,10.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-SF01-SV,-500.0,UNP230903,000001,KWC000,0.0,10.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-U-1,-900.0,UNP230903,000001,KWC000,0.0,17.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-U-2,-1200.0,UNP230903,000001,KWC000,0.0,17.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-YK605A,-60.0,UNP230903,000001,KWC000,0.0,312.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-YK605B,-72.0,UNP230903,000001,KWC000,0.0,256.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000001,2023-11-17,JL-YK605C,-72.0,UNP230903,000001,KWC000,0.0,216.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-205A,-96.0,UNP230903.2,000002,KWC000,0.0,192.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-205B,-96.0,UNP230903.2,000002,KWC000,0.0,152.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-205C,-96.0,UNP230903.2,000002,KWC000,0.0,120.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-209,-120.0,UNP230903.2,000002,KWC000,0.0,100.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-28-B,-250.0,UNP230903.2,000002,KWC000,0.0,54.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-28-C,-250.0,UNP230903.2,000002,KWC000,0.0,46.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-303-4C,-120.0,UNP230903.2,000002,KWC000,0.0,100.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-303-4D,-144.0,UNP230903.2,000002,KWC000,0.0,76.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-YG226-C,-200.0,UNP230903.2,000002,KWC000,0.0,52.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-YG235-A,-200.0,UNP230903.2,000002,KWC000,0.0,84.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-YG235-B,-200.0,UNP230903.2,000002,KWC000,0.0,64.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,ZJ-YG235-C,-200.0,UNP230903.2,000002,KWC000,0.0,52.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,RH-01,-2000.0,UNP230903.2,000002,KWC000,0.0,4.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,RH-01-BLK,-2000.0,UNP230903.2,000002,KWC000,0.0,4.0,0.0,,BIANCA,00,00,0.0,0.0
G,1,000002,2023-11-17,RH-01-R,-2000.0,UNP230903.2,000002,KWC000,0.0,4.0,0.0,,BIANCA,00,00,0.0,0.0
I,1,000398,2023-11-17,EXTRA3,1.0,,000362,ICE010,335.0,1.0,0.0,003,BIANCA P,00,00,335.0,0.0
I,1,000399,2023-11-17,CS-H280-L,20.0,,000400,CP0100,450.0,450.0,0.0,001,ESTHER,00,00,450.0,0.0
I,1,000400,2023-11-17,CS-KH205,50.0,,000386,TC0700,84.6,94.0,0.0,001,ESTHER,00,00,84.6,0.0
I,1,000401,2023-11-17,LD-GT08-S,26.0,,,CTR010,137.0,137.0,0.0,003,BIANCA P,00,00,137.0,0.0
I,1,000402,2023-11-17,CS-2HB-L,5.0,,000403,TC0700,182.7,202.6747,0.0,001,ESTHER,00,00,182.7,0.0
I,1,000402,2023-11-17,CS-2HB-M,5.0,,000403,TC0700,155.7,172.6818,0.0,001,ESTHER,00,00,155.7,0.0
I,1,000402,2023-11-17,CS-2HB-XL,5.0,,000403,TC0700,209.7,228.1948,0.0,001,ESTHER,00,00,209.7,0.0
I,1,000402,2023-11-17,CS-50-M,10.0,,000403,TC0700,152.1,167.3667,0.0,001,ESTHER,00,00,152.1,0.0
I,1,000403,2023-11-17,JL-L01-GD,100.0,,000390,SHA010,10.5,10.5,0.0,001,ESTHER,00,00,10.5,0.0
I,1,000404,2023-11-17,LD-GT03-S,3.0,,,TT0700,138.0,150.0,0.0,003,BIANCA P,00,00,138.0,0.0
I,1,000405,2023-11-17,LD-T083,4.0,,,CCG020,262.0,262.0,0.0,003,BIANCA P,00,00,262.0,0.0
I,1,000406,2023-11-17,CS-BB12-L,4.0,,000383,TSS020,283.5,315.0,0.0,001,ESTHER,00,00,283.5,0.0
I,1,000406,2023-11-17,CS-BB12-M,3.0,,000383,TSS020,243.0,270.0,0.0,001,ESTHER,00,00,243.0,0.0
I,1,000406,2023-11-17,JL-4066B,3.0,,000383,TSS020,230.4,256.0,0.0,001,ESTHER,00,00,230.4,0.0
I,1,000406,2023-11-17,LD-067-S,8.0,,000383,TSS020,337.5,375.0,0.0,001,ESTHER,00,00,337.5,0.0
I,1,000406,2023-11-17,ZJ-1582A,2.0,,000383,TSS020,657.0,730.0,0.0,001,ESTHER,00,00,657.0,0.0
I,1,000407,2023-11-17,LD-07,1.0,,000408,CTR010,115.0,115.0,0.0,003,BIANCA P,00,00,115.0,0.0
I,1,000407,2023-11-17,LD-L40,2.0,,000408,CTR010,26.0,26.0,0.0,003,BIANCA P,00,00,26.0,0.0
I,1,000407,2023-11-17,CS-GB40,2.0,,000408,CTR010,26.0,26.0,0.0,003,BIANCA P,00,00,26.0,0.0
I,1,000408,2023-11-20,CS-45-M,11.0,FLEXILUBE,,TDG020,127.5,150.0,0.0,003,BIANCA P,00,00,127.5,0.0
I,1,000409,2023-11-20,LD-GT08-L,19.0,ANCHOR,,TDG020,164.9,194.0,0.0,003,BIANCA P,00,00,164.9,0.0
I,1,000409,2023-11-20,LD-GT08-S,12.0,ANCHOR,,TDG020,116.45,137.0,0.0,003,BIANCA P,00,00,116.45,0.0
I,1,000410,2023-11-20,ZJ-CLR-1GD,14.0,LENOVO,,TDG020,17.85,21.0,0.0,003,BIANCA P,00,00,17.85,0.0
I,1,000411,2023-11-20,CS-KH204,34.0,ST. ATHANASIUS,,TDG020,79.9,94.0,0.0,003,BIANCA P,00,00,79.9,0.0
I,1,000412,2023-11-20,CS-45-L,3.0,MTN,,TDG020,146.2,172.0,0.0,003,BIANCA P,00,00,146.2,0.0
I,1,000413,2023-11-20,CS-06B-M,1.0,ABOTT,,TDG020,255.0,300.0,0.0,003,BIANCA P,00,00,255.0,0.0
I,1,000413,2023-11-20,CS-026Y-M,2.0,ABOTT,,TDG020,197.2,232.0,0.0,003,BIANCA P,00,00,197.2,0.0
I,1,000413,2023-11-20,LD-GT01-L,2.0,ABOTT,,TDG020,134.3,158.0,0.0,003,BIANCA P,00,00,134.3,0.0
I,1,000413,2023-11-20,LD-GT01-M,2.0,ABOTT,,TDG020,122.4,144.0,0.0,003,BIANCA P,00,00,122.4,0.0
I,1,000414,2023-11-20,CS-2HB-L,1.0,,000416,CIG010,192.86,202.6747,0.0,003,BIANCA P,00,00,192.86,0.0
I,1,000414,2023-11-20,CS-KH201,16.0,,000416,CIG010,89.3,94.0,0.0,003,BIANCA P,00,00,89.3,0.0
I,1,000414,2023-11-20,CS-PP102-L,1.0,,000416,CIG010,299.25,315.0,0.0,003,BIANCA P,00,00,299.25,0.0
I,1,000414,2023-11-20,CS-H280-L,1.0,,000416,CIG010,427.5,450.0,0.0,003,BIANCA P,00,00,427.5,0.0
I,1,000415,2023-11-20,JL-U-2,100.0,,000425,DST010,16.15,17.0,0.0,003,BIANCA P,00,00,16.15,0.0
I,1,000416,2023-11-20,CS-PP45,1.0,,,TB0100,171.6,195.0,0.0,003,BIANCA P,00,00,171.6,0.0
I,1,000416,2023-11-20,CS-50-M,4.0,,,TB0100,148.72,167.3667,0.0,003,BIANCA P,00,00,148.72,0.0
I,1,000416,2023-11-20,CS-PP71G-L,1.0,,,TB0100,296.55,337.0,0.0,003,BIANCA P,00,00,296.55,0.0
I,1,000417,2023-11-20,JL-2068-A,2.0,,000410,LE0200,352.0,352.0,0.0,001,ESTHER,00,00,352.0,0.0
I,1,000417,2023-11-20,JL-2068-B,2.0,,000410,LE0200,320.0,320.0,0.0,001,ESTHER,00,00,320.0,0.0
I,1,000417,2023-11-20,JL-2068-C,2.0,,000410,LE0200,288.0,288.0,0.0,001,ESTHER,00,00,288.0,0.0
I,1,000417,2023-11-20,ZJ-205A,1.0,,000410,LE0200,192.0,192.0,0.0,001,ESTHER,00,00,192.0,0.0
I,1,000417,2023-11-20,ZJ-205B,1.0,,000410,LE0200,152.0,152.0,0.0,001,ESTHER,00,00,152.0,0.0
I,1,000417,2023-11-20,ZJ-205C,1.0,,000410,LE0200,120.0,120.0,0.0,001,ESTHER,00,00,120.0,0.0
I,1,000417,2023-11-20,JL-3083A,2.0,,000410,LE0200,328.0,328.0,0.0,001,ESTHER,00,00,328.0,0.0
I,1,000417,2023-11-20,JL-3083B,2.0,,000410,LE0200,288.0,288.0,0.0,001,ESTHER,00,00,288.0,0.0
