"YEAR:","CURRENT"
"REPORT:","COMPLETE REPORT"
"CATEGORY:",""
"ITEM NUMBER:",""
"ACCOUNT NUMBER:",""
"SALES REP:",""
"LOCATION:","ALL LOCATIONS"

"ITEM NUMBER","DESCRIPTION","REP","DOCNO","ACCNO","DATE","QUANTITY","RETAIL","COST","GROSS","%"
"TOTALS:","","","","","","5","185","195","-10","-5.3"
"LD-RB70","ROUND BASE 70MM","001","000126","SN0200","17/10/2023","1","29","72","-43","-150.0"
"TOTALS:","","","","","","1","29","72","-43","-150.0"
"LD-S110","STAR 110*10MM","002","000044","SN0200","06/10/2023","59","6844","6844","0","0.0"
"TOTALS:","","","","","","59","6844","6844","0","0.0"
"LD-S76","STAR 76*10MM","003","000028","TDG020","05/10/2023","8","476","560","-84","-17.6"
"LD-S76","STAR 76*10MM","003","000185","CC0100","25/10/2023","12","798","840","-42","-5.3"
"LD-S76","STAR 76*10MM","001","000273","FP0200","06/11/2023","13","837","910","-73","-8.7"
"LD-S76","STAR 76*10MM","003","000285","TDG020","07/11/2023","2","119","140","-21","-17.6"
"LD-S76","STAR 76*10MM","003","000340","TA0100","10/11/2023","10","630","700","-70","-11.1"
"LD-S76","STAR 76*10MM","003","000385","FDS010","16/11/2023","5","322","350","-28","-8.7"
"LD-S76","STAR 76*10MM","003","000713","TDG020","22/01/2024","3","179","210","-32","-17.6"
"LD-S76","STAR 76*10MM","001","000747","SN0200","26/01/2024","20","1190","1400","-210","-17.6"
"LD-S76","STAR 76*10MM","003","000833","TDG020","09/02/2024","18","1071","1260","-189","-17.6"
"LD-S76","STAR 76*10MM","003","000979","TDG020","06/03/2024","3","179","210","-32","-17.6"
"LD-S76","STAR 76*10MM","003","001066","TDG020","20/03/2024","10","595","700","-105","-17.6"
"TOTALS:","","","","","","104","6395","7280","-885","-13.8"
"LD-S90","STAR 90MM","002","000044","SN0200","06/10/2023","60","5700","5700","0","0.0"
"TOTALS:","","","","","","60","5700","5700","0","0.0"
"LD-T029-L","PILLAR TR 255MM","003","000028","TDG020","05/10/2023","3","1051","1236","-185","-17.6"
"LD-T029-L","PILLAR TR 255MM","001","000046","KG0200","06/10/2023","10","3790","4120","-330","-8.7"
"LD-T029-L","PILLAR TR 255MM","003","000068","TDG020","11/10/2023","1","350","412","-62","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000180","TDG020","25/10/2023","4","1401","1648","-247","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000285","TDG020","07/11/2023","2","700","824","-124","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000318","TDG020","09/11/2023","2","700","824","-124","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000367","TDG020","15/11/2023","1","350","412","-62","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000392","TDG020","17/11/2023","1","350","412","-62","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000503","PA0400","27/11/2023","20","7416","8240","-824","-11.1"
"LD-T029-L","PILLAR TR 255MM","003","000518","PA0400","28/11/2023","16","5933","6592","-659","-11.1"
"LD-T029-L","PILLAR TR 255MM","003","000546","TDG020","30/11/2023","1","350","412","-62","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000684","TDG020","15/01/2024","9","3152","3708","-556","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","000742","CTR010","26/01/2024","1","412","412","0","0.0"
"LD-T029-L","PILLAR TR 255MM","003","000760","TDG020","30/01/2024","13","4553","5356","-803","-17.6"
"LD-T029-L","PILLAR TR 255MM","001","000891","WHC010","20/02/2024","1","363","412","-49","-13.6"
"LD-T029-L","PILLAR TR 255MM","003","000908","TA0100","23/02/2024","1","371","412","-41","-11.1"
"LD-T029-L","PILLAR TR 255MM","001","000909","WHC010","23/02/2024","2","725","824","-99","-13.6"
"LD-T029-L","PILLAR TR 255MM","003","000951","TA0100","01/03/2024","1","371","412","-41","-11.1"
"LD-T029-L","PILLAR TR 255MM","001","000975","SN0200","06/03/2024","10","3502","4120","-618","-17.6"
"LD-T029-L","PILLAR TR 255MM","003","001476","MC0900","26/06/2024","2","906","954","-48","-5.3"
"TOTALS:","","","","","","101","36746","41742","-4996","-13.6"
"LD-T029-M","PILLAR TR 225MM","003","000012","FM0200","22/11/2023","-3","-1069","-1125","56","-5.3"
"LD-T029-M","PILLAR TR 225MM","001","000024","FP0200","12/03/2024","-1","-345","-375","30","-8.7"
"LD-T029-M","PILLAR TR 225MM","001","000281","SN0200","06/11/2023","30","9563","11250","-1688","-17.6"
"LD-T029-M","PILLAR TR 225MM","003","000447","FM0200","22/11/2023","3","1069","1125","-56","-5.3"
"LD-T029-M","PILLAR TR 225MM","002","000451","FM0200","22/11/2023","3","1069","1125","-56","-5.3"
"LD-T029-M","PILLAR TR 225MM","001","000508","WHC010","28/11/2023","1","330","375","-45","-13.6"
"LD-T029-M","PILLAR TR 225MM","003","000812","TDG020","07/02/2024","32","10200","12000","-1800","-17.6"
"LD-T029-M","PILLAR TR 225MM","001","000918","FP0200","26/02/2024","20","6900","7500","-600","-8.7"
"LD-T029-M","PILLAR TR 225MM","001","000975","SN0200","06/03/2024","31","9881","11625","-1744","-17.6"
"TOTALS:","","","","","","116","37598","43500","-5903","-15.7"
"LD-T029-S","PILLAR TR 200MM","001","000048","SN0200","09/10/2023","50","14365","16900","-2535","-17.6"
"LD-T029-S","PILLAR TR 200MM","001","000488","WHC010","24/11/2023","7","2082","2366","-284","-13.6"
"LD-T029-S","PILLAR TR 200MM","003","000674","CTR010","14/12/2023","1","338","338","0","0.0"
"LD-T029-S","PILLAR TR 200MM","003","000680","CTR010","12/01/2024","4","1352","1352","0","0.0"
"LD-T029-S","PILLAR TR 200MM","003","000799","TB0100","06/02/2024","10","2975","3380","-406","-13.6"
"LD-T029-S","PILLAR TR 200MM","003","000812","TDG020","07/02/2024","6","1724","2028","-304","-17.6"
"LD-T029-S","PILLAR TR 200MM","003","000928","TB0100","27/02/2024","1","297","338","-41","-13.6"
"LD-T029-S","PILLAR TR 200MM","001","000975","SN0200","06/03/2024","30","8619","10140","-1521","-17.6"
"LD-T029-S","PILLAR TR 200MM","001","000998","SN0200","11/03/2024","24","6895","8112","-1217","-17.6"
"TOTALS:","","","","","","133","38648","44954","-6306","-16.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000029","HD0100","08/04/2024","-10","-1168","-1270","102","-8.7"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000153","IT0100","20/10/2023","1","114","127","-13","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000157","TB0100","23/10/2023","8","894","1016","-122","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000181","TDG020","25/10/2023","6","648","762","-114","-17.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000215","TT0700","30/10/2023","22","2570","2794","-224","-8.7"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000223","SSL010","31/10/2023","1","127","127","0","0.0"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000238","TDG020","01/11/2023","20","2159","2540","-381","-17.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000316","SUN010","08/11/2023","10","1207","1270","-64","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000345","IT0100","13/11/2023","2","229","254","-25","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000419","TT0700","20/11/2023","2","234","254","-20","-8.7"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000434","SSL010","21/11/2023","2","254","254","0","0.0"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000512","SN0200","28/11/2023","30","3239","3810","-572","-17.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000548","WHC010","30/11/2023","10","1118","1270","-152","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000599","WHC010","05/12/2023","10","1118","1270","-152","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000623","SSL010","06/12/2023","2","254","254","0","0.0"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000652","SUN010","11/12/2023","6","724","762","-38","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000653","TB0100","12/12/2023","5","559","635","-76","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000694","TSS020","16/01/2024","5","572","635","-64","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000728","CWMT01","23/01/2024","12","1372","1524","-152","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000755","TJ0100","29/01/2024","4","483","508","-25","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000763","TB0100","30/01/2024","5","559","635","-76","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000799","TB0100","06/02/2024","2","224","254","-31","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000864","MC0900","15/02/2024","8","965","1016","-51","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000867","TB0100","15/02/2024","15","1676","1905","-229","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000894","SUN010","21/02/2024","10","1207","1270","-64","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000916","TDG020","26/02/2024","18","1943","2286","-343","-17.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","000926","CWMT01","26/02/2024","3","343","381","-38","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","000936","IT0100","28/02/2024","2","229","254","-25","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","001011","TI0200","12/03/2024","20","2413","2540","-127","-5.3"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","001117","TB0100","03/04/2024","20","2235","2540","-305","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","002","001122","IT0100","04/04/2024","24","2743","3048","-305","-11.1"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","001135","HD0100","08/04/2024","10","1168","1270","-102","-8.7"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","001143","TB0100","09/04/2024","2","224","254","-31","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","003","001270","TB0100","02/05/2024","16","1788","2032","-244","-13.6"
"LD-T082-100","ROUND ON BASE 100MM(D) 115MM","001","001480","SUN010","26/06/2024","42","5426","5712","-286","-5.3"
"TOTALS:","","","","","","345","39846","44193","-4347","-10.9"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000015","SPW010","14/12/2023","-7","-1099","-1099","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000028","TDG020","05/10/2023","8","1068","1256","-188","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000049","TSS020","09/10/2023","15","2120","2355","-236","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000072","TA0100","11/10/2023","2","283","314","-31","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000223","SSL010","31/10/2023","1","157","157","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000272","TJ0100","06/11/2023","5","746","785","-39","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000293","TT0700","07/11/2023","4","578","628","-50","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000355","TB0100","14/11/2023","2","276","314","-38","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000367","TDG020","15/11/2023","18","2402","2826","-424","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000368","TA0100","15/11/2023","4","565","628","-63","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000380","SSL010","15/11/2023","2","314","314","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000434","SSL010","21/11/2023","1","157","157","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000454","TA0100","22/11/2023","2","283","314","-31","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000525","TA0100","29/11/2023","2","283","314","-31","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000598","WHC010","05/12/2023","8","1105","1256","-151","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000623","SSL010","06/12/2023","2","314","314","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000649","HD0100","11/12/2023","5","722","785","-63","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000666","SPW010","13/12/2023","7","1099","1099","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000669","SPW010","14/12/2023","7","1099","1099","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000730","SSL010","23/01/2024","7","1099","1099","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000753","TSS020","29/01/2024","5","707","785","-79","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000754","FP0200","29/01/2024","30","4333","4710","-377","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000763","TB0100","30/01/2024","17","2349","2669","-320","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000781","CIG010","01/02/2024","36","5369","5652","-283","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000799","TB0100","06/02/2024","1","138","157","-19","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000833","TDG020","09/02/2024","12","1601","1884","-283","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000883","SSS010","19/02/2024","66","9844","10362","-518","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000893","CIG010","21/02/2024","8","1193","1256","-63","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000894","SUN010","21/02/2024","12","1790","1884","-94","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","000926","CWMT01","26/02/2024","2","283","314","-31","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000945","HD0100","29/02/2024","4","578","628","-50","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000973","SSL010","06/03/2024","5","785","785","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000984","TB0100","07/03/2024","3","414","471","-57","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","000984","TB0100","07/03/2024","60","8290","9420","-1130","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001007","TDG020","12/03/2024","2","267","314","-47","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","001011","TI0200","12/03/2024","10","1492","1570","-79","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001049","TT0700","18/03/2024","6","867","942","-75","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001135","HD0100","08/04/2024","10","1445","1570","-126","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001143","TB0100","09/04/2024","2","276","314","-38","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","002","001145","TA0100","09/04/2024","3","424","471","-47","-11.1"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001152","TB0100","11/04/2024","5","691","785","-94","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001189","HD0100","18/04/2024","5","722","785","-63","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001191","TB0100","18/04/2024","5","691","785","-94","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001197","TDG020","19/04/2024","4","534","628","-94","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001210","TE0300","22/04/2024","50","6673","7850","-1177","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001262","CCG020","30/04/2024","1","157","157","0","0.0"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001270","TB0100","02/05/2024","4","553","628","-75","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001284","TDG020","07/05/2024","6","801","942","-141","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001285","TDG020","07/05/2024","6","801","942","-141","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001288","TB0100","07/05/2024","18","2487","2826","-339","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","001292","TI0200","07/05/2024","10","1492","1570","-79","-5.3"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001325","TDG020","16/05/2024","3","400","471","-71","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001396","TB0100","04/06/2024","20","2763","3140","-377","-13.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001422","HD0100","11/06/2024","40","5778","6280","-502","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001426","HD0100","12/06/2024","20","2889","3140","-251","-8.7"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","003","001446","TDG020","19/06/2024","6","801","942","-141","-17.6"
"LD-T082-120","ROUND ON BASE 120MM(D) 135MM","001","001480","SUN010","26/06/2024","22","3490","3674","-184","-5.3"
"TOTALS:","","","","","","614","87733","96618","-8885","-10.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000013","MSB010","24/11/2023","-10","-1919","-2020","101","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000017","TJ0100","03/10/2023","4","768","808","-40","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000018","MC0900","03/10/2023","3","576","606","-30","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000018","TB0100","18/01/2024","-1","-178","-202","24","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000072","TA0100","11/10/2023","10","1818","2020","-202","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000086","ME0100","12/10/2023","1","202","202","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000223","SSL010","31/10/2023","1","202","202","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000262","WHC010","03/11/2023","5","889","1010","-121","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000283","TSS020","06/11/2023","10","1818","2020","-202","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000304","TA0100","08/11/2023","8","1454","1616","-162","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000355","TB0100","14/11/2023","7","1244","1414","-170","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000367","TDG020","15/11/2023","65","11161","13130","-1970","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000389","MSB010","16/11/2023","11","2111","2222","-111","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000434","SSL010","21/11/2023","1","202","202","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000454","TA0100","22/11/2023","4","727","808","-81","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000459","SSL010","22/11/2023","1","202","202","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000461","TDG020","23/11/2023","4","687","808","-121","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000468","TDG020","23/11/2023","6","1030","1212","-182","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000470","TB0100","23/11/2023","2","356","404","-49","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000493","MSB010","24/11/2023","10","1919","2020","-101","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000494","MSB010","24/11/2023","10","1919","2020","-101","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000525","TA0100","29/11/2023","8","1454","1616","-162","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000583","TSS020","05/12/2023","8","1454","1616","-162","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000587","TDG020","05/12/2023","11","1889","2222","-333","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000588","TDG020","05/12/2023","7","1202","1414","-212","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000605","3DCC01","06/12/2023","30","5575","6060","-485","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000616","MSB010","06/12/2023","2","384","404","-20","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000644","WHC010","08/12/2023","6","1067","1212","-145","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000649","HD0100","11/12/2023","10","1858","2020","-162","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000652","SUN010","11/12/2023","6","1151","1212","-61","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000655","WHC010","12/12/2023","16","2844","3232","-388","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000694","TSS020","16/01/2024","5","909","1010","-101","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000703","TB0100","18/01/2024","1","178","202","-24","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000706","TB0100","18/01/2024","1","178","202","-24","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000717","TJ0100","22/01/2024","6","1151","1212","-61","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000749","TSS020","26/01/2024","5","909","1010","-101","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000763","TB0100","30/01/2024","16","2844","3232","-388","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000799","TB0100","06/02/2024","1","178","202","-24","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000833","TDG020","09/02/2024","6","1030","1212","-182","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000852","ICE010","13/02/2024","1","202","202","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000894","SUN010","21/02/2024","8","1535","1616","-81","-5.3"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000919","ICE010","26/02/2024","3","606","606","0","0.0"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000924","TB0100","26/02/2024","26","4622","5252","-630","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","000926","CWMT01","26/02/2024","2","364","404","-40","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000936","IT0100","28/02/2024","1","182","202","-20","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","000945","HD0100","29/02/2024","10","1858","2020","-162","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","001012","TSS020","12/03/2024","5","909","1010","-101","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001066","TDG020","20/03/2024","10","1717","2020","-303","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001136","HD0100","08/04/2024","10","1858","2020","-162","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001143","TB0100","09/04/2024","20","3555","4040","-485","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001152","TB0100","11/04/2024","30","5333","6060","-727","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001152","TB0100","11/04/2024","4","711","808","-97","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001165","HD0100","15/04/2024","10","1858","2020","-162","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001176","TDG020","16/04/2024","1","172","202","-30","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001197","TDG020","19/04/2024","1","172","202","-30","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001206","TDG020","22/04/2024","1","172","202","-30","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001210","TE0300","22/04/2024","8","1374","1616","-242","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","002","001214","TDG020","23/04/2024","2","343","404","-61","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001220","TB0100","23/04/2024","7","1244","1414","-170","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001261","IT0100","30/04/2024","2","364","404","-40","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001270","TB0100","02/05/2024","4","711","808","-97","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001280","TDG020","06/05/2024","9","1545","1818","-273","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001291","TDG020","07/05/2024","4","687","808","-121","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001294","TA0100","08/05/2024","5","909","1010","-101","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","001305","CWMT01","10/05/2024","2","364","404","-40","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001308","TDG020","13/05/2024","28","4808","5656","-848","-17.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001349","TA0100","21/05/2024","4","727","808","-81","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001362","TA0100","24/05/2024","2","364","404","-40","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001363","HD0100","24/05/2024","10","1859","2020","-162","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001375","TA0100","28/05/2024","4","727","808","-81","-11.1"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001396","TB0100","04/06/2024","8","1422","1616","-194","-13.6"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","003","001426","HD0100","12/06/2024","20","3717","4040","-323","-8.7"
"LD-T082-150","ROUND ON BASE 150MM(D) 165MM","001","001480","SUN010","26/06/2024","5","1021","1075","-54","-5.3"
"TOTALS:","","","","","","564","101454","113993","-12539","-12.4"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","000034","TSS020","05/10/2023","10","873","970","-97","-11.1"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","001","000073","SN0200","11/10/2023","30","2474","2910","-437","-17.6"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","000153","IT0100","20/10/2023","3","262","291","-29","-11.1"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","000157","TB0100","23/10/2023","14","1195","1358","-163","-13.6"
"LD-T082-80","ROUND ON BASE 80MM(D) 95MM(H","003","000306","ME0100","08/11/2023","15","1455","1455","0","0.0"
